,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,Sentiment,Score
2520,gp:AOqpTOFoF4ZvP1b2T3P3z4YwCfFwloWN2U4xUf9ttqOmlxQ7PwmVg3__dOnpD3i6qZENke39HXIveI6bXgxKoMU,IP Karaikudi Sub Division,https://play-lh.googleusercontent.com/a-/AOh14GhhJQiZJkylsE1cUMb2OOJho0FC9rZFgq9prsPlcA,Hanging after recent update,1,0,24.6.0.300,2022-03-28 08:59:48,,,NEGATIVE,0.999099612236023
2521,gp:AOqpTOEAaByEFDRXymbdttjcQHts44JNbxxAgO1ioC7Om83h0EuuhHc-FDZ0ScYJlaYqmIo8k9hZTysXKZocsCQ,Ayush Jha,https://play-lh.googleusercontent.com/a/AATXAJwoLdkBzByTBf1A634scjcevxK7XfkVDXLiONdr=mo,This is the best for shopping,5,0,,2022-03-28 08:53:40,,,POSITIVE,0.9997538924217224
2522,gp:AOqpTOFQHpRHdf-cBi_cOpvdjNzKeVU-e1uRp0UD_oHbiMGenVrbWoW9ghfPyjGSggqCxc9xId4xRnv_tXmYuLo,Jit Bhosle,https://play-lh.googleusercontent.com/a/AATXAJyzunLp0eE2Ton_EZLR1MSiIGQpxDunVVS-Cp9g=mo,good,4,0,22.22.7.300,2022-03-28 08:53:39,,,POSITIVE,0.9998161196708679
2523,gp:AOqpTOHba0OcMbDl5DIYSpWrc8BZ0zVDuE7-nFFAkjKB-8vGq616OsWqsT7uVihMxcMoUCoakVgWtBtZ9Nu0Wec,Rishi Nishad,https://play-lh.googleusercontent.com/a-/AOh14GjoT69GBWQ4yjQ_sz1JWHz7x53rTOfvrmiL3wWg,nice app,2,0,24.6.0.300,2022-03-28 08:53:36,,,POSITIVE,0.9998061060905457
2524,gp:AOqpTOETLSBK-C2eCvIQb4rAvF4tNf--FZfmnztdJZswlo6wgD2mSbmogRpWvOpjCP9SaaFO-s9PqHrbJlZHKuA,Surya Thala,https://play-lh.googleusercontent.com/a/AATXAJxZFvtaiWB9jP6ElUye6fNgCt8OgEiOpmqQQE7T=mo,Good,5,0,24.5.0.300,2022-03-28 08:51:00,,,POSITIVE,0.9998161196708679
2525,gp:AOqpTOGtfYwWgnWpuyTFR5WUUMnrWuhz7lMai4zdcGty1hi8VuZ1RAa-fWIs26RXto6KQ1by6Ro2nL7aZDbAHQ0,Mr. MT68,https://play-lh.googleusercontent.com/a-/AOh14GhEhMsLiMTnG2WPwVxcEUlHL6E5upfcyhJG2SIl9SA,Good Product's,5,0,24.6.0.300,2022-03-28 08:50:08,,,POSITIVE,0.9998631477355957
2526,gp:AOqpTOEexDK4jsdWkYZJsX_uahvD4hkqATa754Wb86JrKjEI7y_CSrK-OK5OUOdvPSZLQ00hAzFfrO_oGNbXdeg,Bibek 007,https://play-lh.googleusercontent.com/a-/AOh14Gj4YnaxTvNX3IUSZzatwDwyKwzIxFK0IXU4vsqv,Bhala achi,4,0,10.5.0.300,2022-03-28 08:49:24,,,POSITIVE,0.9459561705589294
2527,gp:AOqpTOHS2Z-H79iSgiXE-UWdHytcWdiBDRFDIoSWlIamwqxlAjDAYegWfZi24IrF9q0NCmPmYkftHcP_yoP50TE,Smitha P A,https://play-lh.googleusercontent.com/a/AATXAJwoHK8I4mOCPoCyvxeAchp0EU4k7m6F1xITCXW5=mo,Can't sign in 👎👎,1,0,24.6.0.300,2022-03-28 08:48:02,,,NEGATIVE,0.9989299178123474
2528,gp:AOqpTOH0z57mwNtaAZ0-qWPVg4uP1xrcAtTHh7fiv7G6lUqJFoHBCnilDra4SowisaGkpklS78OL8zDVKIoaFAI,KARTHIKA TAMIL,https://play-lh.googleusercontent.com/a/AATXAJxdNXd3ObfDgnwqvBTzUgYjO7H4giJkeoV7ooFK=mo,Very good amazon delivery with product,5,0,18.5.2.350,2022-03-28 08:45:47,,,POSITIVE,0.9996976852416992
2529,gp:AOqpTOHqI1hGNOaeSy081i0-3uFvUKmvwtynT_OLLuR7rrpPf1D9mP-W3sg7Rb7fANrVUmJPaELBkybWskCqOTM,Mawiya Salroo,https://play-lh.googleusercontent.com/a/AATXAJzeu3wBypKP_Z51yY4JM2WPWlQygHTsYgpU55ZE=mo,Not bad,1,0,,2022-03-28 08:44:36,,,POSITIVE,0.9995881915092468
2530,gp:AOqpTOHfv_KdTc1Au47j48tYJsK62Xe5C5jvfk3SaE4FoQWu-ehf1VyoSOdXQuBO-gSWGml5w31fhdXonAPCDOo,Kuldeep 7570,https://play-lh.googleusercontent.com/a-/AOh14GhS8gxlaPeTJiyZdwYErcfq9eomTEevf0onrmue,मैंने अमेजॉन से रेडमी 9 पावर मोबाइल फोन मगाया रेडमी 9 पावर में 18 वोल्ट का चार्जर आता है उसमें मुझे 2 Volt का चार्जर दिया है रेडमी का प्रोडक्ट बराबर रहता है इसमें अमेजॉन जो डिलीवरी करते हैं जो पैकिंग करते हैं वह सब घटिया प्रोडक्ट मिलाकर भेज रहे हैं अमेजॉन से कुछ भी मत खरीदो,1,0,,2022-03-28 08:41:01,,,NEGATIVE,0.9155312180519104
2531,gp:AOqpTOFUZ_ENp2QCbzlqP7vKHAtHG4ZmmvjMDIvBaQ3j5EMqrofMGEV3vIv7nm47XaDXQMyFL2oUyWrt-RQkViM,Sanjay rupapara,https://play-lh.googleusercontent.com/a-/AOh14Gj2d7y_ythTIiEAR9eA7E_cAvPm4j8xuSjAyujO,I try two time with my prepaid card but transition was failed,1,0,24.6.0.300,2022-03-28 08:39:28,,,NEGATIVE,0.999226450920105
2532,gp:AOqpTOFknESQ92rbKIUQoNkWWBgE8fWe8tazr3VI17q80n_hB3ESS5-o6_DBUM5D_SmloCYYSN_UdsXBGJUsbAU,Anil Terwankar,https://play-lh.googleusercontent.com/a-/AOh14GiCuvKDQ6jyq9WOj1wvvaZOOa6_vTwlpZWn2xZQbg,Wtryrityi the only one who is your daughter is in,3,0,,2022-03-28 08:37:26,,,NEGATIVE,0.9825733304023743
2533,gp:AOqpTOG2WFaEujsxQAQcez3iKCOHMNAVs3Q5_r_l431LrjU5iOfV2DbIFT70XaY_tRckRIhlTPgtfQPoCcidMrI,mallek yalam,https://play-lh.googleusercontent.com/a/AATXAJx797KYH_mEfYuMkHFukyFov3r4cTGIfNThI6oJ=mo,Good,4,0,24.6.0.300,2022-03-28 08:37:09,,,POSITIVE,0.9998161196708679
2534,gp:AOqpTOHS8CwtnHYK6W0w4zAtj1LYwSrUT-Mvid5x2Ie-twQehYyNkyet2AgShCYwOeDfvfbtD12GVwcRm84e2fI,kartik bidanoormath,https://play-lh.googleusercontent.com/a-/AOh14Ggga9KLCYzLaLBVUpkTVyywkGzeihQlsG8qLCSR,super,5,0,24.3.0.300,2022-03-28 08:36:49,,,POSITIVE,0.998783528804779
2535,gp:AOqpTOEGvwJyzLOn6E1vKQ-UrHhxrkr3JH0unUc5H_zam9NtUjMCGj1rk9V9WZg1LCW8uC1AaiC2pxj1HCfvzPE,N X EDITZ,https://play-lh.googleusercontent.com/a/AATXAJwh5Xb10gD8Vm56u4XOLa9vsogJIQgVIFdcwO8o=mo,best app I have ever used,5,0,24.6.0.300,2022-03-28 08:35:34,,,POSITIVE,0.9996678829193115
2536,gp:AOqpTOHzn1AlcpSVAuL-RMbCB82jwMxRGj0VWM0YUNA2BwO4GAkArTq-gMjtL8Lj-c-HHRAysesf25ofMqZBmRM,Rajat subhra Das,https://play-lh.googleusercontent.com/a-/AOh14GgUaCSJc-GX2zN263Si77oFInjtgl-bvsf7cMI9-g,"Please use OTP feature for prepaid orders, I'm having issues back to back here in bangalore. Delivery person comes and if they didn't find the location they're marking the order as delivered without delivering the product and i had to call customer care everytime and it seems like an extra headache added in life. Not getting the product in desired time and also had to face a lots of problems. Please fix this otherwise have to Boycott Amazon, at least flipkart is giving us a OTP for security.",1,0,,2022-03-28 08:30:34,,,NEGATIVE,0.9993736147880554
2537,gp:AOqpTOHu-efYC0HqIqmwB-ItNS-tZuMcrCZllcVUW0mc9KAVnaR6uHsE4rjQ2X0XVUkjR0ERoIwUnjMHj10Pwjk,Sharmistha Sen,https://play-lh.googleusercontent.com/a/AATXAJwQG6Fj7swKixzwKLR4VxMw8n0_aVgx-r-xLXlH=mo,Wow,3,0,,2022-03-28 08:27:35,,,POSITIVE,0.999592125415802
2538,gp:AOqpTOFMylPapg-2I_TrstOm5Q-xRI1se2niV95p--fVczv3CeXndpkqvXY4o4KLEE2AGMurcV1yxpaOW_CUa64,Akash Kumar,https://play-lh.googleusercontent.com/a/AATXAJwtktrC5yHc26gabWZzEzu0odx_eJDN-4M6pZkP=mo,good,5,0,24.2.0.300,2022-03-28 08:27:19,,,POSITIVE,0.9998161196708679
2539,gp:AOqpTOEMj91ue95OAI0v3is_bmQy2QxOm0aJm2ZjKV-mqbaxX3uIE71ngPJeLHoFVRjCABEUWv7KUxXAamb_6dI,Rejvi Khan,https://play-lh.googleusercontent.com/a/AATXAJyllUzMDBD2pVRk4h9JlV57qkNR08txKRVxEajx=mo,Nice,1,0,20.18.2.350,2022-03-28 08:22:49,,,POSITIVE,0.9998552799224854
2540,gp:AOqpTOEzo3pjn-DdtFSLnxGuYIb0LJNhBKKTVu4_TI3mXpgvEutD_LauWzDw7SY6-8M0U8xQal0RB02K8Bv07M4,Pradip Majhi,https://play-lh.googleusercontent.com/a-/AOh14GgX7MV-od44VGLeDkaWHzyecr8x2Y8p_N5UsDkF,Super toper,5,0,22.14.0.300,2022-03-28 08:19:16,,,POSITIVE,0.9986047148704529
2541,gp:AOqpTOHutB2XUQ58iNcISFVmJ1ggC_ZZfxGE6kRbazxTQ-uBAMNpvYv93ilAXgbPPzDz44I4hOrcxydNpHiVb0s,सर्वेश कुमार,https://play-lh.googleusercontent.com/a-/AOh14GjS_YCacw3PgVrslEomgg6rVBrtUK2w-eNi3Ltf,Awesome,5,0,,2022-03-28 08:15:58,,,POSITIVE,0.9998682737350464
2542,gp:AOqpTOGIspDGNDivF_b5ELrcYFYk4nLhvTJXDeaxMupod5hqgpbN9noDjPz8fhBH3K0UdHgxdLOvWBx19ySOuLA,RAPARTHI Srinivas,https://play-lh.googleusercontent.com/a/AATXAJxgNHchVeF4DBehfJ7MqalS39aSBwREYRHz11_l=mo,Good app,5,0,24.6.0.300,2022-03-28 08:14:18,,,POSITIVE,0.9998493194580078
2543,gp:AOqpTOHeOMv9aViZqFsPWPDRaWck8a6JxP3Nb5mKIHLT-awkFaL2FURMPptMWhOJ1dic1Ih1fXaFg5QteM52Hvw,Rajesh Adhikary,https://play-lh.googleusercontent.com/a-/AOh14GgVWOTsXOevBITw-RHRE9gY0edFs2pbQ04NYz6oPco,good,5,0,24.5.0.300,2022-03-28 08:14:02,,,POSITIVE,0.9998161196708679
2544,gp:AOqpTOFsJryocsVQibTO2YRWUMqjnBbLh9O5uoDSw4S-XkGII29WkrV1SIgRJNDwDWasUX1rtyoyxJc4Meur_Lo,21UME048 Novel Jamatia,https://play-lh.googleusercontent.com/a/AATXAJwq5cZFm-K-2ZZCdUddWYpuGV2tTk77edtn13FL=mo,best quality,1,0,24.6.0.300,2022-03-28 08:14:01,,,POSITIVE,0.9998157620429993
2545,gp:AOqpTOGteJCJA8uhKbEI5RTCtmNWhFO9m6ET7k3vUr3P4BK0xewKW_y9FSo8AK6_zi3ONXEV05TB_y-r_yqtdp8,Deepika Bhandari,https://play-lh.googleusercontent.com/a/AATXAJxV6R6GT7NDDfRMAUh58f04tkMT-tUFlR-K9q_M=mo,I order phone it was delivered but after booking of technician visit no one can reply me your company waisted my 3 working days this type of service you provide us,1,0,22.14.0.300,2022-03-28 08:12:58,,,NEGATIVE,0.9838416576385498
2546,gp:AOqpTOGuuGUQdbNsPC0RDPI6CIFf8EVpQC1tWOD-JczRV1to6QQGyFJ0jJhxTGVkw49-n2mf_hrnH2g1gQacdi8,dinesh babu,https://play-lh.googleusercontent.com/a-/AOh14GiHo4Uuc2mLdsAjrlmwkB4V2TCFMS4JP56axNZ8TQ,Not sure customer service have common sense and able to understand issues.,1,0,24.5.0.300,2022-03-28 08:12:23,,,NEGATIVE,0.9863293766975403
2547,gp:AOqpTOE3GNo7mvcweWg2RjaV5n56-WzmEjXDZSlq20wEJO8hqb47BS154vN1mbJUXnSVYF5VyIIkPKsnguxVQhA,Raj Saini Karmoda,https://play-lh.googleusercontent.com/a/AATXAJxQVlmyQOh058PvO-H-it7ymDGWs9Pb4T2WKbnu=mo,Nice,5,0,18.5.2.350,2022-03-28 08:10:02,,,POSITIVE,0.9998552799224854
2548,gp:AOqpTOH6HctGTzLpKLkBz82C_J1ChE5CJ7w70tYUpADMseIuCk3xJkkw-VIGbFTrSEynl1xqs-E_30bBcg8a3Zw,Yuva Rani,https://play-lh.googleusercontent.com/a/AATXAJydcrxhlK9-qgaKyH5J0FAPlZpjoKMF7aQwEawQ=mo,Very good,4,0,24.6.0.300,2022-03-28 08:09:30,,,POSITIVE,0.9998520612716675
2549,gp:AOqpTOHUD8JwV5KorGA-KkC_SB_mKOCBvGQVw0Hn-8SMud1zZAfF9UwhfGb7MYjf-QUW3XYeuB_oXdgmFDQqf_4,Aryan Singh,https://play-lh.googleusercontent.com/a/AATXAJxm4q6t3YTKJO1niP6RYCYJZyQvbonYIKfqhYyV=mo,Thik op,1,0,,2022-03-28 08:09:27,,,POSITIVE,0.6192724108695984
2550,gp:AOqpTOFVuShIwmK1wG58BtYiktmNBVYaVwwlikbFM99Jhzel_r9CqYEKwUmRp_Mt3e6pn-1xjW0yTPOXMtpGYZc,Vishal gang,https://play-lh.googleusercontent.com/a-/AOh14GgjGSX6yqhUBraPelYDOB-qRU5BXmmJHq8s1xLniQ,Nice,5,0,20.6.0.300,2022-03-28 08:05:45,,,POSITIVE,0.9998552799224854
2551,gp:AOqpTOGqwjkqRRJYBfw2nxcEY8b3P_BdN-d7GPvnkYtM-S3fQNSOSanxqmKX98ixLkhSHNnIL380DxFXdqavkaY,GANESHA VIJI,https://play-lh.googleusercontent.com/a-/AOh14GhjKqtGxUYbVaW2zOLgkB-7C3hmrEfk4h_njCaVLg,Super,5,0,24.5.0.300,2022-03-28 08:04:19,,,POSITIVE,0.998783528804779
2552,gp:AOqpTOEh8LZta0selW2om_fEapTfGej66qxgxUpDo_o_gnLF0JTrqDBrueLGTACdxq133yUZPDW5w8BoeXP3sOA,Santanu Garai,https://play-lh.googleusercontent.com/a-/AOh14Gh_6oyZSqEBugpV9bh9kWmZrIHXdagOQe2rKtyuWw,Nice,4,0,24.6.0.300,2022-03-28 08:03:19,,,POSITIVE,0.9998552799224854
2553,gp:AOqpTOGnApmIbXQ7xFpLo3j6ZLkhq_8_UIdkgJbj6DE7SQeEnT2k5U8UhcqCMFTuoR6HUa5653Pm6-OHFO6147o,Sanjeet Kumar,https://play-lh.googleusercontent.com/a-/AOh14GjdtAbqs87XJQvgv8jo3rDg6tzUw6mCWLrMjJUPjw,Good,5,0,18.4.0.300,2022-03-28 08:01:12,,,POSITIVE,0.9998161196708679
2554,gp:AOqpTOElqBZAlPMwMArxi-YsqtBFfO_PZIFXjVdV0KWBfcIJB5lU1cjEl6Yf4vYBrAveWL4J0QCJYCalo12Zf1Q,Orbit Lubricants,https://play-lh.googleusercontent.com/a/AATXAJxRj81ORh4pgjgifn5_sCm-WSZ9nIBTQJM0OfTv=mo,great,5,0,,2022-03-28 08:01:03,,,POSITIVE,0.9998630285263062
2555,gp:AOqpTOEFQa1fbXGKDWCJPzC6O5UB4AOF0hU_u60rf4rejTHW7omdeyonDQg2NGBm_-CVYA60tfdmc6IFnhiEses,Arpan Kummar,https://play-lh.googleusercontent.com/a-/AOh14Gg_XFYahi9gGNEM1T_PYUFvGvyUJOllKJDGSlhU,ajwy,5,0,24.4.0.300,2022-03-28 07:59:50,,,POSITIVE,0.9773582220077515
2556,gp:AOqpTOFl-jNTdvItfA60cmksQdrM1i3Us84BzPSVRJqH7o3DnvRxLvUdlxgaCcKlXLcAuO2zM36hgFjDyy5Hj0U,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Nice,5,0,24.4.0.300,2022-03-28 07:58:20,,,POSITIVE,0.9998552799224854
2557,gp:AOqpTOE2zybJ9J_snXZZBqL0Z2Mz1fWGWYCEHwrFg5kMMssX0n9g2HTcoO-6e3j9HgsnER3fK1Yx2ad3AW9mVNA,Monika Bhatia,https://play-lh.googleusercontent.com/a-/AOh14Gj7uRyOd7uo8lggZMgRxo6DZ2JM_YiMoQCDkEath_k,I don't trust online shopping but I purchase Maharaja juicer mixer from Amazon. And I upset because after 2-3 used my mixer was burned .and never I purchase anything from Amazon. 😠,1,0,,2022-03-28 07:54:37,,,NEGATIVE,0.9994795918464661
2558,gp:AOqpTOFvOZKY1ZAV6jTRlfTRkr2w3VNwwX8HN9T7A7_VTfcvP_RBLCF-uWNoWwJrMPyFpvsZanmCOVEIyo_nBlQ,Pradeep Kumar Sah,https://play-lh.googleusercontent.com/a/AATXAJwEjefYLrU6HQjTIY6j5bygZ2R13tmWq6A3C-Cn=mo,good,5,0,24.4.0.300,2022-03-28 07:52:46,,,POSITIVE,0.9998161196708679
2559,gp:AOqpTOEWTz2lft5TNqsR686O_se4QMULvjRoBzBWxPEyNiXt9Nlia5h1RkA6JoZX0b8YAZiTGEnjcpmRLlyOX0k,Adhiraj Singha,https://play-lh.googleusercontent.com/a/AATXAJyX7S4ZqPpGLcoOCZcz5mEzIheOyH3S4xTVRyb3=mo,Harami Amazon India its only pending When i lcikc Cencal It Lags tso much i cant do amything,1,0,,2022-03-28 07:49:32,,,NEGATIVE,0.9990756511688232
2560,gp:AOqpTOHYa-aUx_coeEnLM6GyxuJ2at-0hMVTyIA0xiDYiceN5HSVHRA_kmW9NOvMW2xL7lVJx9cf2XDjPUT_-3E,Nejiya mirza Mirza,https://play-lh.googleusercontent.com/a/AATXAJwBCSYxCPjRt7TruSici7hIf70IgB9cFG_v4LGh=mo,Pls do cash on delivery because all do not have gpay or credit card etc 😔,1,0,22.15.2.300,2022-03-28 07:47:40,,,NEGATIVE,0.9938586354255676
2561,gp:AOqpTOEgLi5eDrqTeSi246Q9AtF05d_sr7sjLigh96lgL9Dasc9PrH0u4DahQozQshd5KIEiTz5mMILdK9_QS6k,Sanjay Das,https://play-lh.googleusercontent.com/a/AATXAJyruMIrNrY8SKXTaNId0p72KcrtP8_peKOHyQub=mo,I Bought a tea kettle of borosil company from amazon on 17 th march 2022...but the kettle was not keeping the tea hot for a hour also.so i went for return after 1 day n amazon accepted it also .n fixed the pickup date on 21st march 2022.but they never picked the product left it till date .i tried many times to contact them but they never replied.N now they say that the return time expired...it is my worst experience with amazon...the service is worst...i would refer everyone not to buy anything,1,0,24.6.0.300,2022-03-28 07:47:01,,,NEGATIVE,0.9997943043708801
2562,gp:AOqpTOHad_4GeWrLZqp8gExTnz5cL5k5mgQUT6dua5qmerSQ8KGnytPIEgNf2JjdW-g08QNqo_ikbef0zeD7L_Y,Kunal Kumar,https://play-lh.googleusercontent.com/a/AATXAJyR15wmH3nRE1IZOGceJiWlecUChmjjTKJKpoKc=mo,Good,5,0,,2022-03-28 07:39:14,,,POSITIVE,0.9998161196708679
2563,gp:AOqpTOHqtc2r5NYegZZNbX04Dr3oeJYhhrvC1RJOrmBwTenipmfniuGGBH6to085nUys8pM55RaljUcaZnACleQ,ANKUSH SAHA,https://play-lh.googleusercontent.com/a-/AOh14GgApqfYIh0ew6hC38tTzeCw-HGbz2PkN19bdHo4,Very good shopping platform,5,0,,2022-03-28 07:36:32,,,POSITIVE,0.9998699426651001
2564,gp:AOqpTOFtS5SDeoNYdhYLgBfY1xBxmJ-uvfr_CPhirtjrGV1ymk25-9VZkv00iAcUAZEVdEoT-SSLCdsenlIhEjA,Jitu Mahawar,https://play-lh.googleusercontent.com/a/AATXAJxgp1h4i0AfmWDfjJo5HYkaq-tw9GIEIBIqBHAO=mo,😊😊,5,0,24.3.0.300,2022-03-28 07:35:28,,,NEGATIVE,0.6970565319061279
2565,gp:AOqpTOHNMnvxYDPJDR-PG8djZnXP68l6f-1SSnlhFo5kKXjhx3aoJyaNgv7fxiQyc9vExnIDm_-sX4U0imcjLaM,Md Reyan,https://play-lh.googleusercontent.com/a/AATXAJyXiGJnP7qFBmmP_lVL5IkWrsdEuWuU3WNy032x=mo,Good job,3,0,,2022-03-28 07:31:30,,,POSITIVE,0.999835729598999
2566,gp:AOqpTOGvYgYu1KvkJKam52VWwFy3gM1IiKE1IjJefuOQcFd1txkmH7AxPi0IMaJQXjy2zoLP-p_wZpZsTQIitqw,Kannan K,https://play-lh.googleusercontent.com/a/AATXAJxvTFQGh8qe9jnHoo_OIYm-eNiUEVLdjnQse_VP=mo,"VearySuperThingsButiful*****""",5,0,,2022-03-28 07:24:50,,,NEGATIVE,0.9821380376815796
2567,gp:AOqpTOG8jJTdJ9SgBmNRzASpSCl6RLPhgp_vZKz5EwhK8pY-axI6X_pWJNBDPgSnlvdrK5IBYn8rDm5PNufbRX4,Sunil choudhary,https://play-lh.googleusercontent.com/a-/AOh14GjjhQ8LDYDAOh-if_Xg4zQeazrsV3An-NaAWrECCw,Good,5,0,22.10.6.300,2022-03-28 07:20:35,,,POSITIVE,0.9998161196708679
2568,gp:AOqpTOFa5Za3CDsm2l0ujEnT_uwv7Z4f5HGAwy2vm4mCN_F_WPJDrGhMEUziru4diEms0Ts-Lox_ZsSJTCzKydU,PARAN JYOTI BORDOLOI,https://play-lh.googleusercontent.com/a-/AOh14Gg51hqiqmCh4NP3YylJBQoWxvA2P1ZwjTO-AhKC,Nice,5,0,24.5.0.300,2022-03-28 07:20:18,,,POSITIVE,0.9998552799224854
2569,gp:AOqpTOHbaiIZ2i9kS53LI9gnzSCZr3Da1W2s7t_CQDQ0TDdzDec1JMO3Q-HLV4Au_CNKBVD5o6Qu2dYRJqiqj5k,Shabrin K S,https://play-lh.googleusercontent.com/a/AATXAJyAjR7OrKbVzfUsS-sWcjGobbKNa6BuRLpM1Bye=mo,Good,5,0,20.6.0.300,2022-03-28 07:18:00,,,POSITIVE,0.9998161196708679
2570,gp:AOqpTOFMAalw8dxkcSBQhNlVXIPMNLWbOirFDAm95Koh393g-acRFEGIIXPczE6s-cnHBKR4e4T1nRd5iDUOm4E,Milan Kumar Sahoo,https://play-lh.googleusercontent.com/a-/AOh14GiMj-3CgUwNkGSTS_oCOJbMXqgH32k1nrYvkBGsJA,Amazon service is bad.,1,0,24.6.0.300,2022-03-28 07:16:46,,,NEGATIVE,0.999804675579071
2571,gp:AOqpTOFIkPstpY77ugAr486vtWS1pcO7-EidFL3s5jFdIc_99ddX12C_e9jpukf1g3EZQpbjNtvy5XWY3I5-ifg,ᴛᴀʀᴜɴ,https://play-lh.googleusercontent.com/a-/AOh14GgMof30xSTO_qVCWgmNU8W_6WF8b8zaLIfHZrlSEg,good,5,0,,2022-03-28 07:16:01,,,POSITIVE,0.9998161196708679
2572,gp:AOqpTOG6elvOyKrpJpMkaS-lBlv1zoUDFLvntv4MkYKoJqtr9O-tLPKlDCrgW8Ld6fMGKsnwo_R5toQOy0LivqA,Bhargav Ahir,https://play-lh.googleusercontent.com/a-/AOh14Gi_Fm2DyP_qWEeKvj3Bh86Ranswha1nDrgZ5Rr40w,Osm rewards...🔥,5,0,22.1.0.300,2022-03-28 07:08:35,,,POSITIVE,0.9961091876029968
2573,gp:AOqpTOEXuQgGhuzv1S_S-eS_d8027SIghSSaZeO8u0XAcqeF_pl9aSwIbdbRqGaKSh2J5YP7k4aF7hlicDLbnfw,Akash gaming,https://play-lh.googleusercontent.com/a/AATXAJzsi6PbcKyi6NxR5k_zFHyuw7LdmqXRtL4N3yud=mo,Nice,5,0,22.6.0.300,2022-03-28 07:07:09,,,POSITIVE,0.9998552799224854
2574,gp:AOqpTOEMaldtUFu0smWuVt9YWIczZtCEsQ_jCsa6XH2-9m0h5a6cl9njw2b62KHZBQBT3XWUys6kQ1VLOc3EoMM,asif khalifa,https://play-lh.googleusercontent.com/a-/AOh14Gi8ncapMkI9_wwpKxWEAS2sGYxxPZYSYsYS-xUJlw,Excellent,5,0,24.5.0.300,2022-03-28 07:05:36,,,POSITIVE,0.9998434782028198
2575,gp:AOqpTOFX4pM2sk7bVjSPxYjkBkAkaGhkRHZkCTFrtDxvl55TU2bLx1uvT5JQALpLdLNyElEhTjYoNYI9r0m0ipU,Nitin M,https://play-lh.googleusercontent.com/a/AATXAJySSap1mamTbvQIh-0pFAKvtYsGkqq_xFJnBNXO=mo,"Why Amazon intenetionally not provided UPI payment forcing to AMaZon pay or by debit card Deliver product quality & service need to reverified & improved app UI . Pathetic experience , need multiwindowing & screen optimization too",3,0,22.19.0.300,2022-03-28 07:04:17,,,NEGATIVE,0.997927188873291
2576,gp:AOqpTOHm-inDazPeAGOTSetyCqdgMqksMUYvVo6EFhAQaaHcWJrpZ605u8NpyzoH06QXvL7zst3utGzTrk3AiXk,Srivatsav Kundurthi,https://play-lh.googleusercontent.com/a-/AOh14GhCIYdrDBAeD1wBRFOYMV4a6NYPYzSNTGPiFxbg,Good,5,0,24.6.0.300,2022-03-28 07:01:49,,,POSITIVE,0.9998161196708679
2577,gp:AOqpTOEagfxi73_E1EpYRhpr6wQ0OKoLemVdU9AZIfvkKzllN74dBUY_CuqQRLYUugfSxTSydmtFLJA1NOdWIik,kamaljeet Mathadu,https://play-lh.googleusercontent.com/a-/AOh14GhbuUPCsagTR_Ajbl7KtYohuz6UFtEWk4vD2iTGgw,All amazon goods of poor quality and bad Amazon is not shipping any items right now. Everything is bad.Now I hate Amazon.,1,0,24.6.0.300,2022-03-28 06:57:51,,,NEGATIVE,0.9996705055236816
2578,gp:AOqpTOHUa7nM-1rxkZCf34YLn9vFV2k0ci5rIpxqLVib8hpgVCLWTu2c9CKi17CMuEytm291O0can9MnXEI2M-I,Metincy Jannest,https://play-lh.googleusercontent.com/a-/AOh14GjV_zGHh12d0p2mzyh_a0-rH9NjBWDHsOvGhtK0CQ,Some performance issues,4,0,22.14.0.300,2022-03-28 06:57:41,,,NEGATIVE,0.9912154674530029
2579,gp:AOqpTOEVGwHuIqJH1TQDZUL5agXzdY5hmjssf_KG1Tw0nENpS6WjW-DJfOufxcmgM5ZzUkF6fw2MHYqGf5YhksE,Anand Verma,https://play-lh.googleusercontent.com/a/AATXAJzPSqlH5TjKgDsy-wlmUNpEe6bQmOC3ifcYG1AZ=mo,better than others 😉,5,0,22.22.8.300,2022-03-28 06:55:26,,,POSITIVE,0.9996765851974487
2580,gp:AOqpTOFaGaTxzLTW96RCFBJHoMB2O88p9YqXs31DBZCFrNaw6oHK4SH85LD3rif_Hsp4tajHcu5NA5o2T_GViOw,Kartikey Jauhari,https://play-lh.googleusercontent.com/a-/AOh14GiY0g2T-Niv2gnH_g583ebGM0sLhsNC76qL2Dt5sA,Nice app,5,0,24.6.0.300,2022-03-28 06:53:12,,,POSITIVE,0.9998061060905457
2581,gp:AOqpTOEE9mrFumI6lLd0Z5e-K5hdu-ejtKB7LlM_zOXKHfY9P-Uma0-cHXz9Tnyzyu2JV9Pwy96UtfUQs-D4-u4,Gowthami k gowda Gowthami k,https://play-lh.googleusercontent.com/a-/AOh14GiA7ZRsOOploYp6qb1zHziOEaoT6_vqSrk0Hcmo,I need cash on delivery,5,0,24.6.0.300,2022-03-28 06:51:32,,,NEGATIVE,0.9990159273147583
